event_id_cnty,event_date,event_type,adm2_code,latitude,longitude
MEX93738,2024-10-02,Violence against civilians,MX23005,21.1614,-86.8248
MEX93739,2024-10-02,Violence against civilians,MX17006,18.8128,-98.9553
MEX93742,2024-10-02,Violence against civilians,MX11037,20.9445,-101.4262
MEX93744,2024-10-02,Violence against civilians,MX02004,32.5325,-117.019
MEX93745,2024-10-02,Violence against civilians,MX17031,18.6554,-99.1943
MEX93746,2024-10-03,Violence against civilians,MX08019,28.6368,-106.0763
MEX93747,2024-10-03,Violence against civilians,MX12029,17.5516,-99.5011
MEX93750,2024-10-03,Violence against civilians,MX16053,19.7034,-101.192
MEX93751,2024-10-03,Violence against civilians,MX19041,25.7833,-100.0537
MEX93752,2024-10-03,Violence against civilians,MX02004,32.5325,-117.019
MEX93753,2024-10-03,Violence against civilians,MX02004,32.5325,-117.019
MEX93756,2024-10-04,Violence against civilians,MX11007,20.5215,-100.814
MEX93761,2024-10-04,Violence against civilians,MX01007,22.1828,-102.2947
MEX93764,2024-10-04,Violence against civilians,MX22014,20.5934,-100.39
MEX93766,2024-10-01,Battles,MX06002,19.1187,-103.5492
MEX93768,2024-10-04,Battles,MX01001,21.8798,-102.296
MEX93769,2024-10-04,Battles,MX25002,25.0567,-107.9147
MEX93770,2024-10-04,Battles,MX25013,25.4927,-107.8096
MEX93772,2024-09-28,Battles,MX19031,25.6513,-100.106
MEX93773,2024-10-02,Battles,MX19006,25.7813,-100.1892
MEX93774,2024-10-03,Battles,MX02004,32.5325,-117.019
MEX93775,2024-10-03,Battles,nan,20.9518,-97.4045
MEX93776,2024-10-02,Battles,MX16052,18.0146,-102.3932
MEX93778,2024-10-03,Battles,MX28022,25.8799,-97.5048
MEX93780,2024-09-29,Battles,MX02004,32.5325,-117.019
MEX93782,2024-09-28,Violence against civilians,MX25008,24.1546,-106.9992
MEX93783,2024-09-28,Violence against civilians,MX08017,28.4063,-106.866
MEX93786,2024-09-28,Violence against civilians,MX16073,19.6638,-101.524
MEX93787,2024-09-28,Violence against civilians,MX28032,26.0924,-98.2781
MEX93788,2024-09-28,Violence against civilians,MX30031,18.7999,-96.5717
MEX93789,2024-09-29,Violence against civilians,MX30003,17.9488,-94.9139
MEX93790,2024-09-29,Violence against civilians,MX19031,25.6513,-100.106
MEX93791,2024-09-29,Violence against civilians,MX27005,18.266,-93.225
MEX93792,2024-09-29,Violence against civilians,MX17007,18.9218,-99.2349
MEX93793,2024-09-29,Violence against civilians,MX12021,17.0472,-100.2682
MEX93794,2024-09-29,Violence against civilians,MX25006,24.3107,-107.3477
MEX93795,2024-09-29,Violence against civilians,MX19033,24.8597,-99.5679
MEX93796,2024-09-29,Violence against civilians,MX06007,19.0532,-104.3164
MEX93797,2024-09-29,Violence against civilians,MX06007,19.1204,-104.352
MEX93798,2024-09-29,Violence against civilians,MX14097,20.4736,-103.4431
MEX93800,2024-09-30,Violence against civilians,MX23005,21.1614,-86.8248
MEX93802,2024-09-30,Violence against civilians,MX14070,20.5194,-103.1817
MEX93803,2024-09-30,Violence against civilians,MX19018,25.8005,-100.5855
MEX93804,2024-09-30,Violence against civilians,MX14039,20.6764,-103.3422
MEX93807,2024-09-30,Violence against civilians,MX14061,22.3113,-104.0253
MEX93808,2024-09-30,Violence against civilians,MX26055,32.4798,-114.7796
MEX93809,2024-09-30,Violence against civilians,MX02004,32.5325,-117.019
MEX93811,2024-10-01,Violence against civilians,MX06003,19.3258,-103.7594
MEX93812,2024-10-01,Violence against civilians,MX17011,18.882,-99.1772
MEX93815,2024-10-02,Violence against civilians,MX27004,17.9936,-92.9829
MEX93817,2024-10-02,Violence against civilians,MX08019,28.6368,-106.0763
MEX93818,2024-10-02,Violence against civilians,MX17007,18.9218,-99.2349
MEX93821,2024-10-02,Violence against civilians,MX30128,19.5612,-97.2428
MEX93828,2024-10-03,Violence against civilians,MX20143,16.3524,-94.4838
MEX93830,2024-10-03,Violence against civilians,MX02004,32.5325,-117.019
MEX93831,2024-10-03,Violence against civilians,MX27004,17.9878,-92.9194
MEX93833,2024-10-04,Violence against civilians,MX19012,25.9521,-100.1681
MEX93834,2024-10-04,Violence against civilians,MX19048,25.6744,-100.4617
MEX93836,2024-10-04,Violence against civilians,MX19018,25.8005,-100.5855
MEX93837,2024-10-01,Battles,MX12058,18.3127,-99.939
MEX93841,2024-09-28,Battles,MX25008,24.0214,-106.9742
MEX93230,2024-09-21,Violence against civilians,MX21114,19.0873,-98.1036
MEX93816,2024-10-03,Violence against civilians,MX27012,17.8056,-92.4905
MEX92333,2024-09-18,Violence against civilians,MX08019,29.0494,-106.2546
MEX93848,2024-10-06,Battles,MX02001,31.4037,-115.7292
MEX93849,2024-10-06,Battles,MX02001,31.4037,-115.7292
MEX93851,2024-10-07,Violence against civilians,MX02002,32.6412,-115.476
MEX93852,2024-10-09,Violence against civilians,MX02002,32.6412,-115.476
MEX93853,2024-10-05,Violence against civilians,MX02004,32.5325,-117.019
MEX93854,2024-10-08,Violence against civilians,MX02004,32.5325,-117.019
MEX93855,2024-10-09,Violence against civilians,MX02004,32.5325,-117.019
MEX93861,2024-10-08,Violence against civilians,MX04001,20.3705,-90.0503
MEX93863,2024-09-30,Violence against civilians,MX04002,19.8448,-90.5396
MEX93869,2024-10-09,Violence against civilians,MX07023,16.7661,-92.5676
MEX93871,2024-10-05,Violence against civilians,MX07020,16.1167,-92.6879
MEX93880,2024-10-06,Violence against civilians,MX08002,28.8384,-105.9113
MEX93891,2024-10-10,Battles,MX09015,19.4313,-99.1531
MEX93895,2024-10-05,Violence against civilians,MX09008,19.3049,-99.2415
MEX93897,2024-10-07,Violence against civilians,MX09011,19.2706,-99.0048
MEX93899,2024-10-06,Violence against civilians,MX09017,19.4193,-99.1137
MEX93900,2024-10-09,Violence against civilians,MX09015,19.4285,-99.1277
MEX93907,2024-10-09,Violence against civilians,MX06007,19.1034,-104.3327
MEX93911,2024-10-05,Violence against civilians,MX11007,20.5215,-100.814
MEX93912,2024-10-07,Violence against civilians,MX11007,20.5215,-100.814
MEX93933,2024-10-09,Battles,MX12029,17.5516,-99.5011
MEX93936,2024-10-08,Battles,MX12045,17.7789,-98.7397
MEX93937,2024-10-08,Battles,MX12045,17.7789,-98.7397
MEX93938,2024-10-09,Violence against civilians,MX12048,17.6138,-101.3447
MEX93940,2024-10-06,Violence against civilians,MX12058,18.3718,-99.8696
MEX93941,2024-10-08,Violence against civilians,MX12058,18.3718,-99.8696
MEX93943,2024-10-06,Violence against civilians,MX13014,20.8753,-98.5408
MEX93951,2024-10-09,Violence against civilians,MX14039,20.6764,-103.3422
MEX93952,2024-10-10,Violence against civilians,MX14039,20.6764,-103.3422
MEX93954,2024-10-09,Violence against civilians,MX14053,21.3564,-101.9292
MEX93955,2024-10-07,Violence against civilians,MX14098,20.6386,-103.3072
MEX93956,2024-10-05,Violence against civilians,MX14097,20.4736,-103.4431
MEX93957,2024-10-09,Violence against civilians,MX14120,20.7206,-103.3883
MEX93959,2024-10-09,Violence against civilians,MX15015,19.0286,-98.78
MEX93960,2024-10-08,Violence against civilians,MX15031,19.4169,-98.9453
MEX93965,2024-10-08,Violence against civilians,MX15045,20.1384,-99.6467
MEX93971,2024-10-06,Violence against civilians,MX15104,19.5385,-99.1952
MEX93981,2024-10-05,Violence against civilians,MX16053,19.7034,-101.192
MEX93986,2024-10-08,Violence against civilians,MX16065,19.6473,-102.0485
MEX93987,2024-10-08,Battles,MX16064,19.1913,-102.2075
MEX93992,2024-10-08,Violence against civilians,MX17006,18.8128,-98.9553
MEX93994,2024-10-06,Violence against civilians,MX17007,18.9218,-99.2349
MEX93996,2024-10-10,Explosions/Remote violence,MX17007,18.9218,-99.2349
MEX93999,2024-10-06,Violence against civilians,MX17018,18.8453,-99.2241
MEX94001,2024-10-05,Violence against civilians,MX17028,18.7808,-99.2305
MEX94002,2024-10-09,Battles,MX19006,25.7813,-100.1892
MEX94003,2024-10-09,Battles,MX19012,25.9521,-100.1681
MEX94004,2024-10-07,Violence against civilians,MX19018,25.8005,-100.5855
MEX94005,2024-10-10,Battles,MX19018,25.8005,-100.5855
MEX94006,2024-10-07,Violence against civilians,MX19021,25.808,-100.3226
MEX94007,2024-10-11,Violence against civilians,MX19021,25.808,-100.3226
MEX94009,2024-10-07,Violence against civilians,MX19031,25.6513,-100.106
MEX94010,2024-10-05,Violence against civilians,MX19033,24.8597,-99.5679
MEX94020,2024-10-10,Violence against civilians,MX19041,25.7833,-100.0537
MEX94021,2024-10-10,Battles,MX19041,25.7833,-100.0537
MEX94022,2024-10-07,Violence against civilians,MX19046,25.7553,-100.2896
MEX94024,2024-10-09,Violence against civilians,MX19048,25.6744,-100.4617
MEX94025,2024-10-05,Violence against civilians,MX20043,16.4333,-95.0216
MEX94028,2024-10-07,Violence against civilians,MX20200,16.9356,-95.9188
MEX94030,2024-10-07,Violence against civilians,MX20530,16.8447,-96.6705
MEX94031,2024-10-04,Violence against civilians,MX21010,18.4048,-97.2677
MEX94034,2024-10-06,Violence against civilians,MX21114,19.044,-98.1975
MEX94048,2024-10-09,Violence against civilians,MX22011,20.623,-100.2556
MEX94049,2024-10-11,Violence against civilians,MX23005,21.1614,-86.8248
MEX94053,2024-10-06,Violence against civilians,MX25006,24.7785,-107.5072
MEX94077,2024-10-09,Violence against civilians,MX25008,24.1546,-106.9992
MEX94085,2024-10-08,Violence against civilians,MX26018,27.4965,-109.9327
MEX94086,2024-10-10,Violence against civilians,MX26018,27.4965,-109.9327
MEX94093,2024-10-08,Violence against civilians,MX27002,17.9894,-93.3769
MEX94094,2024-10-10,Battles,MX27004,18.1499,-92.8666
MEX94095,2024-10-03,Violence against civilians,MX27004,17.9878,-92.9194
MEX94097,2024-10-06,Violence against civilians,MX27004,17.9878,-92.9194
MEX94100,2024-10-08,Violence against civilians,MX27004,17.9878,-92.9194
MEX94103,2024-10-10,Battles,MX27004,17.9878,-92.9194
MEX94104,2024-10-06,Violence against civilians,MX27005,18.3133,-93.261
MEX94106,2024-10-05,Violence against civilians,MX27008,17.9676,-93.499
MEX94107,2024-10-08,Violence against civilians,MX27008,17.8352,-93.3908
MEX94109,2024-10-08,Violence against civilians,MX27014,18.4313,-93.0848
MEX94110,2024-10-11,Battles,MX28022,25.8799,-97.5048
MEX94113,2024-10-05,Violence against civilians,MX28032,26.0924,-98.2781
MEX94120,2024-10-10,Violence against civilians,MX30108,17.991,-94.5484
MEX94132,2024-10-02,Violence against civilians,MX32010,23.1749,-102.8682
MEX94133,2024-10-06,Violence against civilians,MX32010,23.1749,-102.8682
MEX93894,2024-10-11,Battles,MX09007,19.359,-99.0926
MEX93866,2024-10-11,Violence against civilians,MX04002,19.8448,-90.5396
MEX93879,2024-10-11,Violence against civilians,MX07101,16.754,-93.1152
MEX94115,2024-10-11,Violence against civilians,MX28043,22.9965,-98.9424
MEX94054,2024-10-07,Violence against civilians,MX25006,24.5456,-107.4417
MEX94083,2024-10-10,Violence against civilians,MX25018,24.5895,-107.5444
MEX94135,2024-10-18,Violence against civilians,MX02004,32.5325,-117.019
MEX94137,2024-10-11,Violence against civilians,MX32010,23.1749,-102.8682
MEX94139,2024-10-16,Violence against civilians,MX28032,26.0924,-98.2781
MEX94142,2024-10-12,Violence against civilians,MX19033,24.8597,-99.5679
MEX94143,2024-10-17,Battles,MX25006,24.9188,-107.292
MEX94149,2024-10-16,Battles,MX26071,27.1283,-109.837
MEX94151,2024-10-18,Battles,MX18005,22.6396,-105.3315
MEX94152,2024-10-17,Battles,MX32056,22.7761,-102.5718
MEX94155,2024-10-12,Battles,MX30087,19.5761,-96.8658
MEX94156,2024-10-14,Battles,MX21015,19.0446,-98.0449
MEX94158,2024-10-13,Battles,MX01001,21.8798,-102.296
MEX94159,2024-10-14,Battles,MX16012,19.1623,-102.7074
MEX94160,2024-10-13,Battles,MX28032,26.0924,-98.2781
MEX94163,2024-10-15,Battles,MX24034,21.7179,-98.5875
MEX94166,2024-10-16,Battles,MX02003,32.5727,-116.6266
MEX94167,2024-10-18,Battles,MX09005,19.4829,-99.1135
MEX94168,2024-10-17,Battles,MX25004,23.2876,-106.0686
MEX94169,2024-10-18,Battles,MX25004,23.2876,-106.0686
MEX94171,2024-10-13,Battles,MX32056,22.7761,-102.5718
MEX94172,2024-09-20,Battles,MX02004,32.5325,-117.019
MEX94173,2024-10-11,Battles,MX19048,25.6744,-100.4617
MEX94174,2024-10-12,Battles,MX14035,21.6892,-102.0378
MEX94176,2024-10-13,Battles,MX16012,19.1623,-102.7074
MEX94177,2024-10-13,Battles,MX16111,19.4679,-101.9442
MEX94179,2024-10-17,Battles,MX25006,24.2702,-107.2051
MEX94181,2024-10-17,Battles,MX25006,24.2986,-107.2704
MEX94183,2024-10-18,Battles,MX25010,26.2826,-108.7695
MEX94184,2024-10-18,Battles,MX12023,16.472,-98.4167
MEX94185,2024-10-12,Battles,MX04002,19.8448,-90.5396
MEX94187,2024-10-17,Battles,MX25018,24.5318,-107.541
MEX94193,2024-10-12,Violence against civilians,MX16085,19.8032,-102.2912
MEX94194,2024-10-12,Violence against civilians,MX27004,18.1499,-92.8666
MEX94195,2024-10-13,Violence against civilians,MX28032,26.0924,-98.2781
MEX94196,2024-10-14,Violence against civilians,MX02004,32.5325,-117.019
MEX94197,2024-10-17,Violence against civilians,MX30130,17.8681,-95.7439
MEX94198,2024-10-16,Violence against civilians,MX16043,19.9563,-102.306
MEX94199,2024-10-14,Violence against civilians,MX16009,19.2078,-101.7094
MEX94200,2024-10-14,Violence against civilians,MX17007,18.9218,-99.2349
MEX94202,2024-10-14,Violence against civilians,MX23008,20.6281,-87.0755
MEX94204,2024-10-12,Violence against civilians,MX13083,19.9154,-98.6681
MEX94205,2024-10-12,Violence against civilians,MX08019,28.6368,-106.0763
MEX94208,2024-10-16,Violence against civilians,MX08019,28.6368,-106.0763
MEX94209,2024-10-15,Violence against civilians,MX17007,18.9218,-99.2349
MEX94210,2024-10-14,Violence against civilians,MX17028,18.7442,-99.226
MEX94211,2024-10-14,Violence against civilians,MX17017,18.6846,-99.2458
MEX94215,2024-10-17,Violence against civilians,MX23005,21.1614,-86.8248
MEX94220,2024-10-12,Violence against civilians,MX11007,20.5215,-100.814
MEX94221,2024-10-12,Violence against civilians,MX20293,17.1455,-96.7645
MEX94222,2024-10-11,Violence against civilians,MX17007,18.9218,-99.2349
MEX94224,2024-10-12,Violence against civilians,MX21114,19.044,-98.1975
MEX94225,2024-10-11,Violence against civilians,MX02004,32.5325,-117.019
MEX94228,2024-10-16,Violence against civilians,MX30125,18.971,-96.7242
MEX94229,2024-10-12,Violence against civilians,MX24040,22.0059,-98.7795
MEX94230,2024-10-14,Violence against civilians,MX17007,18.9218,-99.2349
MEX94234,2024-10-14,Violence against civilians,MX14098,20.6386,-103.3072
MEX94235,2024-10-14,Violence against civilians,MX09017,19.4193,-99.1137
MEX94236,2024-10-14,Violence against civilians,MX07107,16.1851,-93.2688
MEX94237,2024-10-16,Violence against civilians,MX07101,16.754,-93.1152
MEX94238,2024-10-17,Violence against civilians,MX27008,17.6661,-93.4811
MEX94240,2024-10-17,Violence against civilians,MX02004,32.5325,-117.019
MEX94242,2024-10-18,Violence against civilians,MX29025,19.1197,-98.1704
MEX94243,2024-10-18,Violence against civilians,MX11017,20.6728,-101.3481
MEX94244,2024-10-15,Violence against civilians,MX19018,25.8005,-100.5855
MEX94245,2024-09-15,Violence against civilians,MX17007,18.9218,-99.2349
MEX94246,2024-10-12,Violence against civilians,MX17018,18.8453,-99.2241
MEX94249,2024-10-15,Violence against civilians,MX02004,32.5325,-117.019
MEX94253,2024-10-12,Violence against civilians,MX25006,24.1825,-106.973
MEX94255,2024-10-11,Violence against civilians,MX07101,16.754,-93.1152
MEX94257,2024-10-15,Violence against civilians,MX25006,24.1361,-107.0999
MEX94258,2024-10-15,Violence against civilians,MX07039,17.1728,-92.684
MEX94259,2024-10-18,Violence against civilians,MX06008,19.386,-104.0493
MEX94261,2024-10-15,Violence against civilians,MX20324,15.7463,-96.4652
MEX94263,2024-10-18,Violence against civilians,MX02004,32.5325,-117.019
MEX94264,2024-10-18,Violence against civilians,MX17028,18.7808,-99.2305
MEX94269,2024-10-12,Violence against civilians,MX17002,18.9363,-98.8992
MEX94272,2024-10-10,Violence against civilians,MX27004,17.9878,-92.9194
MEX94273,2024-10-11,Violence against civilians,MX20243,16.8589,-96.695
MEX94274,2024-10-12,Violence against civilians,MX02004,32.5325,-117.019
MEX94275,2024-10-13,Violence against civilians,MX02004,32.5325,-117.019
MEX94276,2024-10-12,Violence against civilians,MX04002,19.8448,-90.5396
MEX94277,2024-10-12,Violence against civilians,MX04003,18.6378,-91.8365
MEX94278,2024-10-13,Violence against civilians,MX14097,20.4736,-103.4431
MEX94279,2024-10-14,Violence against civilians,MX20043,16.4333,-95.0216
MEX94280,2024-10-13,Violence against civilians,MX17028,18.7808,-99.2305
MEX94281,2024-10-15,Violence against civilians,MX08019,28.6368,-106.0763
MEX94286,2024-10-14,Violence against civilians,MX26018,27.511,-109.9869
MEX94288,2024-10-15,Violence against civilians,MX27008,17.9288,-93.3881
MEX94289,2024-10-14,Violence against civilians,MX14098,20.6386,-103.3072
MEX94291,2024-10-17,Violence against civilians,MX08019,28.6368,-106.0763
MEX94292,2024-10-14,Violence against civilians,MX17029,18.8815,-98.9803
MEX94293,2024-10-17,Violence against civilians,MX02004,32.5325,-117.019
MEX94295,2024-10-17,Violence against civilians,MX26018,27.4965,-109.9327
MEX94297,2024-10-16,Violence against civilians,MX02003,32.5727,-116.6266
MEX94298,2024-10-16,Violence against civilians,MX09007,19.359,-99.0926
MEX94306,2024-10-13,Violence against civilians,MX17028,18.7808,-99.2305
MEX94307,2024-10-11,Violence against civilians,MX27004,17.9878,-92.9194
MEX94309,2024-10-13,Violence against civilians,MX14064,21.8642,-101.5933
MEX94319,2024-10-14,Explosions/Remote violence,MX11007,20.5215,-100.814
MEX94334,2024-10-15,Battles,MX27004,17.9878,-92.9194
MEX87547,2024-05-17,Violence against civilians,MX07078,16.737,-92.6376
MEX87622,2024-05-22,Violence against civilians,MX11031,21.0187,-101.859
MEX87727,2024-05-19,Violence against civilians,MX19038,25.1893,-99.827
MEX87951,2024-06-20,Violence against civilians,MX11031,21.0187,-101.859
MEX88793,2024-06-02,Violence against civilians,MX07078,16.737,-92.6376
MEX89114,2024-06-16,Battles,MX19038,25.1893,-99.827
MEX89152,2024-06-22,Violence against civilians,MX19038,25.1893,-99.827
MEX89164,2024-06-25,Violence against civilians,MX11031,21.0187,-101.859
MEX89903,2024-07-06,Violence against civilians,MX11042,20.3913,-101.1814
MEX90233,2024-07-15,Violence against civilians,MX11031,21.0187,-101.859
MEX90476,2024-07-20,Battles,MX07071,15.1682,-92.6271
MEX90513,2024-07-22,Violence against civilians,MX07078,16.737,-92.6376
MEX90602,2024-07-25,Violence against civilians,MX19038,25.1893,-99.827
MEX90825,2024-07-28,Violence against civilians,MX11031,21.0187,-101.859
MEX91381,2024-08-14,Violence against civilians,MX11031,21.0187,-101.859
MEX92690,2024-09-09,Violence against civilians,MX06002,19.0947,-103.6227
MEX92708,2024-09-12,Violence against civilians,MX11031,21.0187,-101.859
MEX92709,2024-09-12,Violence against civilians,MX11031,21.0187,-101.859
MEX92840,2024-09-11,Battles,MX25006,24.189,-107.1521
MEX93072,2024-09-13,Violence against civilians,MX19038,25.1893,-99.827
MEX93227,2024-09-21,Violence against civilians,MX19038,25.1893,-99.827
MEX93543,2024-10-01,Battles,MX12058,18.3166,-99.9316
MEX93544,2024-10-01,Battles,MX07078,16.737,-92.6376
MEX93688,2024-10-03,Violence against civilians,MX11042,20.3913,-101.1814
MEX93691,2024-09-23,Violence against civilians,MX13063,19.8061,-99.3594
MEX93822,2024-10-02,Violence against civilians,MX11031,21.0187,-101.859
MEX93840,2024-09-28,Battles,MX25006,24.189,-107.1521
MEX94148,2024-10-17,Battles,MX19038,25.1893,-99.827
MEX94216,2024-10-12,Violence against civilians,MX17004,18.6943,-98.8969
MEX94305,2024-10-17,Violence against civilians,MX13051,20.0227,-98.7515
MEX88501,2024-05-31,Violence against civilians,MX25008,24.0816,-107.0276
MEX88643,2024-06-02,Violence against civilians,MX16083,19.3374,-102.3625
MEX89211,2024-06-24,Violence against civilians,MX16083,19.2941,-102.3043
MEX90826,2024-07-28,Violence against civilians,MX16064,19.1458,-102.22
MEX93047,2024-09-15,Violence against civilians,MX17004,18.7663,-98.9853
MEX93713,2024-09-29,Explosions/Remote violence,MX16064,19.1458,-102.22
MEX94186,2024-10-13,Battles,MX16064,19.1458,-102.22
MEX94254,2024-10-16,Violence against civilians,MX13022,20.0661,-98.5829
MEX94268,2024-10-14,Violence against civilians,MX25006,24.739,-107.4522
MEX94502,2024-10-20,Battles,MX16064,19.1828,-102.2077
MEX94503,2024-10-20,Battles,MX16064,19.1913,-102.2075
MEX94508,2024-10-20,Battles,MX25006,24.1361,-107.0999
MEX94513,2024-10-20,Battles,MX08037,31.7465,-106.485
MEX94557,2024-10-20,Violence against civilians,MX13082,20.0245,-98.8399
MEX94640,2024-10-21,Battles,MX25008,24.093,-106.7673
